Loading required package: R.oo
Loading required package: R.methodsS3
R.methodsS3 v1.8.1 (2020-08-26 16:20:06 UTC) successfully loaded. See ?R.methodsS3 for help.
R.oo v1.24.0 (2020-08-26 16:11:58 UTC) successfully loaded. See ?R.oo for help.

Attaching package: ‘R.oo’

The following object is masked from ‘package:R.methodsS3’:

    throw

The following objects are masked from ‘package:methods’:

    getClasses, getMethods

The following objects are masked from ‘package:base’:

    attach, detach, load, save

R.utils v2.10.1 (2020-08-26 22:50:31 UTC) successfully loaded. See ?R.utils for help.

Attaching package: ‘R.utils’

The following object is masked from ‘package:utils’:

    timestamp

The following objects are masked from ‘package:base’:

    cat, commandArgs, getOption, inherits, isOpen, nullfile, parse,
    warnings

── Attaching packages ─────────────────────────────────────── tidyverse 1.3.0 ──
✔ ggplot2 3.3.2     ✔ purrr   0.3.4
✔ tibble  3.0.4     ✔ dplyr   1.0.2
✔ tidyr   1.1.2     ✔ stringr 1.4.0
✔ readr   1.4.0     ✔ forcats 0.5.0
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ tidyr::extract() masks R.utils::extract()
✖ dplyr::filter()  masks stats::filter()
✖ dplyr::lag()     masks stats::lag()
Loading required package: future
[16:27:12.959] (0.000s => +0.001s) initiate: 0/1062 (+0) '' {clear=TRUE, enabled=TRUE, status=}
[19:22:01.069] (10488.066s => +2.541s) update: 236/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0941.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:16.698] (10563.739s => +0.788s) update: 237/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0679.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:16.700] (10563.697s => +0.789s) update: 237/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0679.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:27.673] (10574.713s => +2.199s) update: 238/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1007.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:27.674] (10574.671s => +2.201s) update: 238/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1007.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:44.586] (10591.627s => +0.536s) update: 239/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0019.xml' {clear=TRUE, enabled=TRUE, status=}
[19:23:44.588] (10591.585s => +0.537s) update: 239/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0019.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:21.530] (10688.571s => +1.373s) update: 240/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0217.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:21.532] (10688.529s => +1.374s) update: 240/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0217.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:25.055] (10692.096s => +1.457s) update: 241/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0282.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:25.056] (10692.053s => +1.458s) update: 241/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0282.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:25.662] (10692.703s => +1.045s) update: 242/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0484.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:25.663] (10692.660s => +1.046s) update: 242/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0484.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:46.597] (10713.638s => +2.754s) update: 243/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0809.xml' {clear=TRUE, enabled=TRUE, status=}
[19:25:46.598] (10713.595s => +2.755s) update: 243/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0809.xml' {clear=TRUE, enabled=TRUE, status=}
[19:26:35.848] (10762.888s => +0.280s) update: 244/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0612.xml' {clear=TRUE, enabled=TRUE, status=}
[19:26:35.849] (10762.846s => +0.282s) update: 244/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0612.xml' {clear=TRUE, enabled=TRUE, status=}
[19:27:08.309] (10795.350s => +0.338s) update: 245/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0351.xml' {clear=TRUE, enabled=TRUE, status=}
[19:27:08.311] (10795.308s => +0.339s) update: 245/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0351.xml' {clear=TRUE, enabled=TRUE, status=}
[19:28:31.601] (10878.642s => +1.224s) update: 246/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0414.xml' {clear=TRUE, enabled=TRUE, status=}
[19:28:31.602] (10878.599s => +1.225s) update: 246/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0414.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:03.998] (10911.039s => +2.071s) update: 247/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0152.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:03.999] (10910.996s => +2.072s) update: 247/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0152.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:23.720] (10930.761s => +0.243s) update: 248/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0084.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:23.722] (10930.719s => +0.244s) update: 248/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0084.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:31.779] (10938.820s => +1.143s) update: 249/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0547.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:31.781] (10938.778s => +1.145s) update: 249/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0547.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:32.387] (10939.428s => +2.576s) update: 250/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0743.xml' {clear=TRUE, enabled=TRUE, status=}
[19:29:32.388] (10939.385s => +2.577s) update: 250/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0743.xml' {clear=TRUE, enabled=TRUE, status=}
[19:30:06.000] (10973.041s => +0.557s) update: 251/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0875.xml' {clear=TRUE, enabled=TRUE, status=}
[19:30:06.002] (10972.999s => +0.559s) update: 251/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0875.xml' {clear=TRUE, enabled=TRUE, status=}
[19:31:11.216] (11038.257s => +0.525s) update: 252/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0485.xml' {clear=TRUE, enabled=TRUE, status=}
[19:31:11.218] (11038.215s => +0.527s) update: 252/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0485.xml' {clear=TRUE, enabled=TRUE, status=}
[19:31:19.774] (11046.815s => +2.710s) update: 253/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0020.xml' {clear=TRUE, enabled=TRUE, status=}
[19:31:19.775] (11046.772s => +2.711s) update: 253/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0020.xml' {clear=TRUE, enabled=TRUE, status=}
[19:33:13.300] (11160.341s => +2.728s) update: 254/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0218.xml' {clear=TRUE, enabled=TRUE, status=}
[19:33:13.301] (11160.298s => +2.729s) update: 254/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0218.xml' {clear=TRUE, enabled=TRUE, status=}
[19:33:14.511] (11161.552s => +1.208s) update: 255/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0613.xml' {clear=TRUE, enabled=TRUE, status=}
[19:33:14.512] (11161.509s => +1.209s) update: 255/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0613.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:13.278] (11220.319s => +0.065s) update: 256/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0283.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:13.279] (11220.276s => +0.067s) update: 256/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0283.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:51.005] (11258.046s => +0.388s) update: 257/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0680.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:51.006] (11258.003s => +0.389s) update: 257/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0680.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:55.144] (11262.185s => +2.542s) update: 258/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0942.xml' {clear=TRUE, enabled=TRUE, status=}
[19:34:55.146] (11262.143s => +2.544s) update: 258/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0942.xml' {clear=TRUE, enabled=TRUE, status=}
[19:36:46.215] (11373.256s => +2.121s) update: 259/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0352.xml' {clear=TRUE, enabled=TRUE, status=}
[19:36:46.216] (11373.213s => +2.122s) update: 259/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0352.xml' {clear=TRUE, enabled=TRUE, status=}
[19:36:52.251] (11379.292s => +1.882s) update: 260/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0153.xml' {clear=TRUE, enabled=TRUE, status=}
[19:36:52.253] (11379.250s => +1.883s) update: 260/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0153.xml' {clear=TRUE, enabled=TRUE, status=}
[19:37:26.513] (11413.554s => +2.193s) update: 261/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0486.xml' {clear=TRUE, enabled=TRUE, status=}
[19:37:26.514] (11413.511s => +2.194s) update: 261/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0486.xml' {clear=TRUE, enabled=TRUE, status=}
[19:37:34.764] (11421.805s => +1.690s) update: 262/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1008.xml' {clear=TRUE, enabled=TRUE, status=}
[19:37:34.765] (11421.762s => +1.691s) update: 262/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1008.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:26.115] (11473.156s => +3.096s) update: 263/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0415.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:26.117] (11473.114s => +3.098s) update: 263/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0415.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:44.875] (11491.916s => +0.441s) update: 264/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0021.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:44.877] (11491.874s => +0.443s) update: 264/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0021.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:45.081] (11492.121s => +2.724s) update: 265/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0085.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:45.082] (11492.079s => +2.726s) update: 265/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0085.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:50.621] (11497.662s => +2.920s) update: 266/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0810.xml' {clear=TRUE, enabled=TRUE, status=}
[19:38:50.623] (11497.620s => +2.922s) update: 266/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0810.xml' {clear=TRUE, enabled=TRUE, status=}
[19:39:42.988] (11550.029s => +1.810s) update: 267/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0548.xml' {clear=TRUE, enabled=TRUE, status=}
[19:39:42.990] (11549.987s => +1.811s) update: 267/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0548.xml' {clear=TRUE, enabled=TRUE, status=}
[19:39:51.953] (11558.994s => +1.153s) update: 268/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0219.xml' {clear=TRUE, enabled=TRUE, status=}
[19:39:51.954] (11558.952s => +1.154s) update: 268/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0219.xml' {clear=TRUE, enabled=TRUE, status=}
[19:41:49.822] (11676.862s => +2.055s) update: 269/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0744.xml' {clear=TRUE, enabled=TRUE, status=}
[19:41:49.823] (11676.820s => +2.056s) update: 269/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0744.xml' {clear=TRUE, enabled=TRUE, status=}
[19:42:48.209] (11735.250s => +1.930s) update: 270/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0284.xml' {clear=TRUE, enabled=TRUE, status=}
[19:42:48.262] (11735.259s => +1.983s) update: 270/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0284.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:16.627] (11763.668s => +2.010s) update: 271/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0876.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:16.628] (11763.625s => +2.011s) update: 271/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0876.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:25.384] (11772.425s => +0.047s) update: 272/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0487.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:25.385] (11772.382s => +0.048s) update: 272/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0487.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:32.427] (11779.468s => +0.648s) update: 273/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0614.xml' {clear=TRUE, enabled=TRUE, status=}
[19:43:32.428] (11779.425s => +0.649s) update: 273/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0614.xml' {clear=TRUE, enabled=TRUE, status=}
[19:44:54.047] (11861.087s => +1.336s) update: 274/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0154.xml' {clear=TRUE, enabled=TRUE, status=}
[19:44:54.048] (11861.045s => +1.337s) update: 274/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0154.xml' {clear=TRUE, enabled=TRUE, status=}
[19:45:44.443] (11911.484s => +2.643s) update: 275/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0353.xml' {clear=TRUE, enabled=TRUE, status=}
[19:45:44.444] (11911.441s => +2.644s) update: 275/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0353.xml' {clear=TRUE, enabled=TRUE, status=}
[19:46:10.002] (11937.043s => +1.695s) update: 276/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0022.xml' {clear=TRUE, enabled=TRUE, status=}
[19:46:10.003] (11937.000s => +1.696s) update: 276/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0022.xml' {clear=TRUE, enabled=TRUE, status=}
[19:46:48.542] (11975.583s => +2.241s) update: 277/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0681.xml' {clear=TRUE, enabled=TRUE, status=}
[19:46:48.544] (11975.541s => +2.242s) update: 277/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0681.xml' {clear=TRUE, enabled=TRUE, status=}
[19:47:13.714] (12000.755s => +1.964s) update: 278/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0220.xml' {clear=TRUE, enabled=TRUE, status=}
[19:47:13.716] (12000.713s => +1.965s) update: 278/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0220.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:02.485] (12049.526s => +0.006s) update: 279/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0943.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:02.487] (12049.484s => +0.008s) update: 279/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0943.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:04.203] (12051.244s => +2.927s) update: 280/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0416.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:04.204] (12051.201s => +2.928s) update: 280/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0416.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:19.831] (12066.872s => +1.629s) update: 281/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0086.xml' {clear=TRUE, enabled=TRUE, status=}
[19:48:19.832] (12066.829s => +1.631s) update: 281/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0086.xml' {clear=TRUE, enabled=TRUE, status=}
[19:49:27.717] (12134.758s => +0.156s) update: 282/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0549.xml' {clear=TRUE, enabled=TRUE, status=}
[19:49:27.718] (12134.715s => +0.157s) update: 282/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0549.xml' {clear=TRUE, enabled=TRUE, status=}
[19:49:37.473] (12144.514s => +3.020s) update: 283/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0488.xml' {clear=TRUE, enabled=TRUE, status=}
[19:49:37.474] (12144.471s => +3.021s) update: 283/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0488.xml' {clear=TRUE, enabled=TRUE, status=}
[19:51:45.267] (12272.308s => +2.008s) update: 284/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1009.xml' {clear=TRUE, enabled=TRUE, status=}
[19:51:45.268] (12272.265s => +2.009s) update: 284/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n1009.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:03.008] (12290.049s => +0.839s) update: 285/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0285.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:03.012] (12290.009s => +0.842s) update: 285/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0285.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:41.156] (12328.197s => +1.929s) update: 286/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0811.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:41.158] (12328.155s => +1.930s) update: 286/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0811.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:42.468] (12329.509s => +1.437s) update: 287/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0155.xml' {clear=TRUE, enabled=TRUE, status=}
[19:52:42.470] (12329.467s => +1.438s) update: 287/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0155.xml' {clear=TRUE, enabled=TRUE, status=}
[19:53:07.120] (12354.161s => +2.112s) update: 288/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0615.xml' {clear=TRUE, enabled=TRUE, status=}
[19:53:07.121] (12354.118s => +2.113s) update: 288/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0615.xml' {clear=TRUE, enabled=TRUE, status=}
[19:53:35.200] (12382.241s => +0.940s) update: 289/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0023.xml' {clear=TRUE, enabled=TRUE, status=}
[19:53:35.201] (12382.198s => +0.941s) update: 289/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0023.xml' {clear=TRUE, enabled=TRUE, status=}
[19:54:27.230] (12434.271s => +1.540s) update: 290/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0745.xml' {clear=TRUE, enabled=TRUE, status=}
[19:54:27.231] (12434.228s => +1.541s) update: 290/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0745.xml' {clear=TRUE, enabled=TRUE, status=}
[19:54:49.255] (12456.296s => +0.419s) update: 291/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0354.xml' {clear=TRUE, enabled=TRUE, status=}
[19:54:49.256] (12456.253s => +0.420s) update: 291/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0354.xml' {clear=TRUE, enabled=TRUE, status=}
[19:55:08.776] (12475.817s => +2.843s) update: 292/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0221.xml' {clear=TRUE, enabled=TRUE, status=}
[19:55:08.777] (12475.774s => +2.844s) update: 292/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0221.xml' {clear=TRUE, enabled=TRUE, status=}
[19:55:39.475] (12506.516s => +1.465s) update: 293/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0489.xml' {clear=TRUE, enabled=TRUE, status=}
[19:55:39.477] (12506.474s => +1.467s) update: 293/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0489.xml' {clear=TRUE, enabled=TRUE, status=}
[19:56:20.605] (12547.646s => +0.822s) update: 294/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0877.xml' {clear=TRUE, enabled=TRUE, status=}
[19:56:20.606] (12547.603s => +0.823s) update: 294/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0877.xml' {clear=TRUE, enabled=TRUE, status=}
[19:56:24.843] (12551.884s => +1.373s) update: 295/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0087.xml' {clear=TRUE, enabled=TRUE, status=}
[19:56:24.845] (12551.842s => +1.376s) update: 295/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0087.xml' {clear=TRUE, enabled=TRUE, status=}
[19:57:15.666] (12602.707s => +2.186s) update: 296/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0417.xml' {clear=TRUE, enabled=TRUE, status=}
[19:57:15.667] (12602.664s => +2.187s) update: 296/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0417.xml' {clear=TRUE, enabled=TRUE, status=}
[19:58:46.334] (12693.375s => +0.080s) update: 297/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0682.xml' {clear=TRUE, enabled=TRUE, status=}
[19:58:46.335] (12693.332s => +0.081s) update: 297/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0682.xml' {clear=TRUE, enabled=TRUE, status=}
[19:59:12.515] (12719.556s => +2.818s) update: 298/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0550.xml' {clear=TRUE, enabled=TRUE, status=}
[19:59:12.516] (12719.513s => +2.819s) update: 298/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0550.xml' {clear=TRUE, enabled=TRUE, status=}
[19:59:44.516] (12751.557s => +1.496s) update: 299/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0156.xml' {clear=TRUE, enabled=TRUE, status=}
[19:59:44.517] (12751.515s => +1.497s) update: 299/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0156.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:14.018] (12781.059s => +0.762s) update: 300/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0024.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:14.020] (12781.017s => +0.764s) update: 300/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0024.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:26.818] (12793.859s => +0.428s) update: 301/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0944.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:26.819] (12793.816s => +0.429s) update: 301/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0944.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:48.062] (12815.103s => +2.903s) update: 302/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0286.xml' {clear=TRUE, enabled=TRUE, status=}
[20:00:48.064] (12815.061s => +2.904s) update: 302/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0286.xml' {clear=TRUE, enabled=TRUE, status=}
[20:02:30.909] (12917.950s => +0.038s) update: 303/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0222.xml' {clear=TRUE, enabled=TRUE, status=}
[20:02:30.910] (12917.907s => +0.039s) update: 303/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0222.xml' {clear=TRUE, enabled=TRUE, status=}
[20:03:56.827] (13003.868s => +1.674s) update: 304/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0088.xml' {clear=TRUE, enabled=TRUE, status=}
[20:03:56.828] (13003.826s => +1.675s) update: 304/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0088.xml' {clear=TRUE, enabled=TRUE, status=}
[20:03:57.638] (13004.679s => +1.383s) update: 305/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0355.xml' {clear=TRUE, enabled=TRUE, status=}
[20:03:57.640] (13004.637s => +1.385s) update: 305/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0355.xml' {clear=TRUE, enabled=TRUE, status=}
[20:03:58.044] (13005.085s => +0.076s) update: 306/1062 (+1) 'data/raw/pubmed/xml/pubmed_baseline_2021/pubmed21n0490.xml' {clear=TRUE, enabled=TRUE, status=}
